text,label,language
robot can you instantly head left,go_left,en
okay friend could you quickly pivot,turn_around,en
alright robot entertain me,do_a_trick,en
okay doggo will you instantly do a 180,turn_around,en
listen doggo instantly relax,sit,en
yo doggo can you at once pivot,turn_around,en
ok go1 would you kindly at once go right exactly seven m,go_right,en
okay please without delay spin around,turn_around,en
alright doggo will you go back roughly 4 step,go_back,en
ok go1 will you instantly sit down,sit,en
buddy would you kindly display skill,do_a_trick,en
doggo will you at once go forward 1 steps,go_forward,en
pal champ today go back around four step,go_back,en
buddy go1 be a good dog and without delay sit,sit,en
yo robot champ be a good dog and at once turn around,turn_around,en
listen go1 without delay go forward just 10 paces,go_forward,en
buddy doggo without delay sit quietly,sit,en
yo doggo today demonstrate something,do_a_trick,en
alright doggo could you now get comfy,sit,en
ok doggo if you can instantly go back around one step,go_back,en
how much is 2 plus 2,no_meaning,en
yo friend would you kindly right away show me talent,do_a_trick,en
okay champ will you now go back around 7 steps,go_back,en
alright go1 please at once go back around six steps,go_back,en
alright robot right away go right roughly 3 steps,go_right,en
ok champ if you can today do your best move,do_a_trick,en
listen champ quickly posture up,stand,en
ok go1 please right away sit still,sit,en
alright robot can you instantly rotate completely,turn_around,en
buddy go1 would you kindly without delay pull a move,do_a_trick,en
ok champ could you now go right roughly 9 steps,go_right,en
okay doggo if you can bottom down,sit,en
listen doggo if you can for me go back about five m,go_back,en
doggo if you can at once go right just 4 paces,go_right,en
yo friend please for me take a left,go_left,en
translate hello to Spanish?,no_meaning,en
buddy if you can quickly impress me,do_a_trick,en
can you cook,no_meaning,en
listen can you now go left precisely three m,go_left,en
listen doggo can you right away straighten up,stand,en
ok champ be a good dog and today upright,stand,en
pal champ would you kindly at once go right roughly 1 m,go_right,en
pal champ could you without delay go forward around three steps,go_forward,en
buddy doggo would you kindly for me freestyle,do_a_trick,en
champ quickly rest,sit,en
Describe yourself,no_meaning,en
okay champ if you can without delay posture up,stand,en
How do you work,no_meaning,en
okay go1 could you act cool,do_a_trick,en
hey robot be a good dog and right away go forward precisely 5 step,go_forward,en
yo doggo please for me take a seat,sit,en
hey robot if you can now go left exactly nine paces,go_left,en
say hello,no_meaning,en
okay go1 be a good dog and for me go left around 3 paces,go_left,en
listen robot could you at once go left five m,go_left,en
okay doggo will you instantly go right exactly 8 step,go_right,en
okay doggo will you for me do a 360,turn_around,en
ok friend please go left exactly 4 meters,go_left,en
listen go1 please right away go right about 7 meters,go_right,en
yo robot can you for me rise up,stand,en
ok doggo could you without delay do a full turn,turn_around,en
okay robot would you kindly instantly impress me,do_a_trick,en
friend if you can instantly act cool,do_a_trick,en
ok robot can you today to your feet,stand,en
alright champ would you kindly lift yourself up,stand,en
decrease brightness,no_meaning,en
go1 can you go left seven paces,go_left,en
ok go1 be a good dog and right away go back around 1 meters,go_back,en
yo can you go right around ten paces,go_right,en
buddy go1 could you without delay sit and wait,sit,en
listen champ will you without delay go back roughly ten m,go_back,en
yo if you can at once have a seat,sit,en
ok friend can you at once go left about seven m,go_left,en
yo robot if you can quickly up you get,stand,en
alright go1 would you kindly without delay go left exactly 1 meters,go_left,en
champ could you now edge right,go_right,en
okay robot can you without delay rotate around,turn_around,en
listen go1 would you kindly right away get vertical,stand,en
pal go1 be a good dog and quickly sit,sit,en
ok go1 be a good dog and at once sit and wait,sit,en
pal robot will you without delay go forward 10 m,go_forward,en
doggo if you can right away park it,sit,en
alright friend would you kindly for me posture up,stand,en
yo robot please right away go back four step,go_back,en
hey champ please for me go back about ten step,go_back,en
who invented robots,no_meaning,en
go1 be a good dog and today go forward just 9 step,go_forward,en
okay doggo today go right exactly 2 paces,go_right,en
buddy friend if you can instantly go forward precisely 6 steps,go_forward,en
okay friend would you kindly at once climb up,stand,en
hey champ can you today go forward precisely 2 step,go_forward,en
yo robot can you instantly get comfy,sit,en
buddy would you kindly for me go left exactly five steps,go_left,en
set a timer,no_meaning,en
yo robot could you instantly spin in place,turn_around,en
hey champ will you without delay rise up,stand,en
alright go1 today go left just eight step,go_left,en
yo robot be a good dog and instantly go right precisely 5 paces,go_right,en
ok could you go left exactly one paces,go_left,en
hey could you without delay go right about one step,go_right,en
buddy doggo can you quickly go back roughly eight meters,go_back,en
pal champ can you today go left precisely four steps,go_left,en
listen go1 for me posture up,stand,en
pal go1 if you can for me go back precisely 10 m,go_back,en
okay friend can you quickly rise up,stand,en
How are you doing,no_meaning,en
if you can right away go right just nine meters,go_right,en
how are you doing,no_meaning,en
robot would you kindly instantly turn in a circle,turn_around,en
ok can you for me up on legs,stand,en
go1 will you instantly go right just two meters,go_right,en
alright robot be a good dog and today turn around,turn_around,en
alright robot please go left precisely seven paces,go_left,en
alright go1 can you quickly up on legs,stand,en
hey go1 make a u-turn,turn_around,en
pal go1 could you go back exactly 8 steps,go_back,en
ok doggo be a good dog and today go right roughly 4 steps,go_right,en
yo go1 today sit please,sit,en
ok doggo will you right away on your feet,stand,en
yo friend will you do a 180,turn_around,en
hey go1 be a good dog and now rotate around,turn_around,en
yo robot if you can instantly up on all fours,stand,en
friend will you quickly have a seat,sit,en
ok champ if you can quickly lift yourself up,stand,en
pal robot please right away upright,stand,en
could you for me go forward roughly 2 steps,go_forward,en
yo will you quickly act cool,do_a_trick,en
okay friend quickly perform something cool,do_a_trick,en
pal friend would you kindly without delay go forward about 7 step,go_forward,en
yo robot champ be a good dog and right away posture up,stand,en
yo robot champ please for me go back roughly nine paces,go_back,en
ok go1 please instantly go right around four paces,go_right,en
listen friend will you without delay go forward 8 steps,go_forward,en
champ could you for me go forward about 4 m,go_forward,en
buddy please now rise,stand,en
okay doggo be a good dog and without delay dance,do_a_trick,en
Stop talking,no_meaning,en
ok doggo if you can at once have a seat,sit,en
alright will you for me posture up,stand,en
pal doggo can you for me go left about one meters,go_left,en
okay robot go forward around ten steps,go_forward,en
buddy friend instantly about face,turn_around,en
ok go1 quickly get up,stand,en
buddy friend if you can for me circle around,turn_around,en
alright friend please instantly go left precisely 8 meters,go_left,en
alright doggo would you kindly instantly posture up,stand,en
yo robot doggo will you at once go right about 4 paces,go_right,en
buddy friend if you can without delay make a u-turn,turn_around,en
ok friend if you can without delay park it,sit,en
how are you doing :),no_meaning,en
yo please today go back around 9 meters,go_back,en
champ could you right away go back precisely six meters,go_back,en
pal doggo would you kindly today go left five m,go_left,en
alright go1 be a good dog and now go back precisely 5 meters,go_back,en
okay go1 if you can quickly be upright,stand,en
okay friend could you at once go back exactly 3 meters,go_back,en
Who is the president,no_meaning,en
yo robot robot be a good dog and perform something cool,do_a_trick,en
pal champ be a good dog and right away spin around,turn_around,en
pal doggo would you kindly quickly make it fancy,do_a_trick,en
pal robot could you for me circle around,turn_around,en
yo robot friend will you right away go forward roughly 4 meters,go_forward,en
Repeat that...,no_meaning,en
pal robot could you for me go back roughly nine paces,go_back,en
listen go1 please without delay turn in a circle,turn_around,en
